image_path,label,dataset_source
data/processed\images\fer_test_happy_PrivateTest_87605200.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_87686002.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_87707671.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_87876677.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_8805398.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_88156047.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_88165373.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_88188163.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_88195581.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_88404631.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_88480035.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_8861456.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_88679070.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_88702693.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_88754073.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_88760955.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_88847900.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_8892381.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_88977280.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_89186336.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_89192537.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_89236972.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_89422372.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_89606792.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_89728599.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_89777490.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_89942126.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_89947622.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_89950479.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_90198447.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_90238631.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_90330103.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_90453476.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_90595495.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_90922733.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_91067995.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_91362293.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_91362648.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_91435202.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_91691557.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_91696872.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_91724364.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_92171408.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_92259699.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_92454929.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_92488399.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_92490072.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_92514405.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_92552521.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_92587611.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_92779835.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_92780348.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_928647.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_93033434.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_93661824.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_9367235.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_93786622.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_94020734.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_94125534.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_94168367.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_94181840.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_94261904.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_94603915.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_94788543.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_94815076.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_94843283.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_94862738.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_9488237.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_94966354.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_9507188.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_95094.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_95151499.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_95213268.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_95254744.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_95304700.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_95357685.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_95444722.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_95450853.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_9549216.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_95500948.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_9558875.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_95916631.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_9614390.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_96395145.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_96682835.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_9668583.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_96929158.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_97057757.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_97121872.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_97191866.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_97194579.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_97244254.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_97256893.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_97281624.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_97497386.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_97619865.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_97778271.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_97788217.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_97852224.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_97883091.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_97916050.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_98023411.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_98354854.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_98430218.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_98479643.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_98662353.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_98977866.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_99128502.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_99314173.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_99320853.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_99509146.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_99672421.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_99691745.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_99764146.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_99802225.jpg,happiness,FER
data/processed\images\fer_test_happy_PrivateTest_99871365.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_10130075.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_10181609.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_10245799.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_10248771.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_10283102.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_10303060.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_10527411.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_10886374.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_11060787.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_11107518.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_11211241.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_11394394.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_11400293.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_11480715.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_11520713.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_11555220.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_11564784.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_12083982.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_12225602.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_12430625.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_1245723.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_12470753.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_12481108.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_12595220.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_12688725.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_12707362.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_12775164.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_1278010.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_12933636.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_12989085.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_13062825.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_13119862.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_13120972.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_13125314.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_13156241.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_1321030.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_13277039.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_13280750.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_13290545.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_13346348.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_13470122.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_13648674.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_13682694.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_13788513.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_13888087.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_14109909.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_14208618.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_14312737.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_14330803.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_14342101.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_1452886.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_14734177.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_14863387.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_15146220.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_15323474.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_15499192.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_15518721.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_15545954.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_15564000.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_1580581.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_1634253.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_1640397.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_16440360.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_16502022.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_16609356.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_16723643.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_16752382.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_16898559.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_16904324.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_16930057.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_17050267.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_17071643.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_17081079.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_1721551.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_17223895.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_17291388.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_17302120.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_17317594.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_17367817.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_17473157.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_17575282.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_17581682.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_17688489.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_17725226.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_17904919.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_17985509.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_18243231.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_18357588.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_18496904.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_18702897.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_18768.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_1895428.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_19003002.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_19059765.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_19214280.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_19304622.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_19319423.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_1936536.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_19463650.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_19540950.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_19754150.jpg,happiness,FER
