image_path,label,dataset_source
data/processed\images\raf_test_test_2831_aligned.jpg,neutral,RAF
data/processed\images\fer_test_fear_PrivateTest_72025118.jpg,fear,FER
data/processed\images\fer_test_surprise_PrivateTest_71175068.jpg,surprise,FER
data/processed\images\raf_train_train_01370_aligned.jpg,surprise,RAF
data/processed\images\fer_test_surprise_PrivateTest_14204552.jpg,surprise,FER
data/processed\images\fer_train_surprise_Training_66588830.jpg,surprise,FER
data/processed\images\raf_train_train_10260_aligned.jpg,neutral,RAF
data/processed\images\fer_train_surprise_Training_31748400.jpg,surprise,FER
data/processed\images\fer_train_sad_Training_30708124.jpg,sadness,FER
data/processed\images\fer_train_fear_Training_76718882.jpg,fear,FER
data/processed\images\fer_train_neutral_Training_28518359.jpg,neutral,FER
data/processed\images\fer_train_neutral_Training_17217939.jpg,neutral,FER
data/processed\images\raf_train_train_02857_aligned.jpg,happiness,RAF
data/processed\images\fer_train_sad_Training_80695070.jpg,sadness,FER
data/processed\images\fer_test_fear_PublicTest_48109397.jpg,fear,FER
data/processed\images\raf_train_train_11553_aligned.jpg,neutral,RAF
data/processed\images\raf_train_train_10876_aligned.jpg,neutral,RAF
data/processed\images\raf_train_train_10827_aligned.jpg,neutral,RAF
data/processed\images\raf_train_train_06647_aligned.jpg,surprise,RAF
data/processed\images\fer_train_sad_Training_10984846.jpg,sadness,FER
data/processed\images\fer_train_fear_Training_21244566.jpg,fear,FER
data/processed\images\fer_train_sad_Training_55098258.jpg,sadness,FER
data/processed\images\raf_train_train_02363_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_07241_aligned.jpg,sadness,RAF
data/processed\images\raf_test_test_1870_aligned.jpg,happiness,RAF
data/processed\images\fer_train_fear_Training_26052772.jpg,fear,FER
data/processed\images\fer_train_neutral_Training_16217267.jpg,neutral,FER
data/processed\images\raf_train_train_01732_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_11691_aligned.jpg,neutral,RAF
data/processed\images\raf_test_test_1775_aligned.jpg,happiness,RAF
data/processed\images\fer_train_fear_Training_25641989.jpg,fear,FER
data/processed\images\fer_train_fear_Training_30082928.jpg,fear,FER
data/processed\images\raf_train_train_03778_aligned.jpg,surprise,RAF
data/processed\images\fer_train_surprise_Training_29519726.jpg,surprise,FER
data/processed\images\fer_test_fear_PrivateTest_11661249.jpg,fear,FER
data/processed\images\fer_train_fear_Training_36896393.jpg,fear,FER
data/processed\images\fer_train_fear_Training_66361270.jpg,fear,FER
data/processed\images\fer_train_happy_Training_16914534.jpg,happiness,FER
data/processed\images\fer_train_angry_Training_13145953.jpg,anger,FER
data/processed\images\fer_train_fear_Training_14592497.jpg,fear,FER
data/processed\images\fer_train_neutral_Training_21018301.jpg,neutral,FER
data/processed\images\raf_train_train_08429_aligned.jpg,anger,RAF
data/processed\images\fer_train_happy_Training_59565333.jpg,happiness,FER
data/processed\images\fer_train_angry_Training_74526445.jpg,anger,FER
data/processed\images\fer_train_surprise_Training_83416366.jpg,surprise,FER
data/processed\images\raf_train_train_07410_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_03218_aligned.jpg,happiness,RAF
data/processed\images\fer_train_neutral_Training_48747723.jpg,neutral,FER
data/processed\images\fer_train_neutral_Training_77428984.jpg,neutral,FER
data/processed\images\fer_train_neutral_Training_62016922.jpg,neutral,FER
data/processed\images\fer_train_happy_Training_85316902.jpg,happiness,FER
data/processed\images\raf_train_train_07670_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_04662_aligned.jpg,happiness,RAF
data/processed\images\fer_train_fear_Training_86832766.jpg,fear,FER
data/processed\images\fer_test_angry_PrivateTest_74178058.jpg,anger,FER
data/processed\images\fer_test_surprise_PrivateTest_96143637.jpg,surprise,FER
data/processed\images\fer_train_angry_Training_83744483.jpg,anger,FER
data/processed\images\raf_train_train_04079_aligned.jpg,anger,RAF
data/processed\images\fer_train_neutral_Training_85723494.jpg,neutral,FER
data/processed\images\fer_train_neutral_Training_87103651.jpg,neutral,FER
data/processed\images\fer_train_happy_Training_94114419.jpg,happiness,FER
data/processed\images\fer_train_neutral_Training_71882847.jpg,neutral,FER
data/processed\images\fer_train_angry_Training_64854695.jpg,anger,FER
data/processed\images\fer_train_sad_Training_93286720.jpg,sadness,FER
data/processed\images\raf_train_train_11174_aligned.jpg,neutral,RAF
data/processed\images\fer_train_happy_Training_49461513.jpg,happiness,FER
data/processed\images\fer_train_sad_Training_18137207.jpg,sadness,FER
data/processed\images\raf_train_train_00863_aligned.jpg,anger,RAF
data/processed\images\fer_train_fear_Training_8410632.jpg,fear,FER
data/processed\images\raf_train_train_05286_aligned.jpg,happiness,RAF
data/processed\images\fer_train_happy_Training_53071486.jpg,happiness,FER
data/processed\images\raf_train_train_06516_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_01618_aligned.jpg,happiness,RAF
data/processed\images\fer_test_happy_PublicTest_16440360.jpg,happiness,FER
data/processed\images\fer_train_neutral_Training_2356619.jpg,neutral,FER
data/processed\images\fer_train_surprise_Training_86143691.jpg,surprise,FER
data/processed\images\fer_test_happy_PrivateTest_37884040.jpg,happiness,FER
data/processed\images\raf_train_train_08056_aligned.jpg,surprise,RAF
data/processed\images\fer_test_fear_PublicTest_24988488.jpg,fear,FER
data/processed\images\fer_train_happy_Training_8097936.jpg,happiness,FER
data/processed\images\raf_train_train_06160_aligned.jpg,happiness,RAF
data/processed\images\fer_train_happy_Training_63501791.jpg,happiness,FER
data/processed\images\raf_train_train_09025_aligned.jpg,happiness,RAF
data/processed\images\fer_train_happy_Training_19756054.jpg,happiness,FER
data/processed\images\fer_train_happy_Training_51671445.jpg,happiness,FER
data/processed\images\fer_test_happy_PublicTest_15545954.jpg,happiness,FER
data/processed\images\fer_test_sad_PublicTest_48149003.jpg,sadness,FER
data/processed\images\fer_train_angry_Training_32821877.jpg,anger,FER
data/processed\images\fer_test_happy_PublicTest_12989085.jpg,happiness,FER
data/processed\images\fer_train_angry_Training_11808005.jpg,anger,FER
data/processed\images\raf_train_train_11763_aligned.jpg,neutral,RAF
data/processed\images\raf_train_train_04468_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_07298_aligned.jpg,anger,RAF
data/processed\images\fer_test_angry_PublicTest_12296139.jpg,anger,FER
data/processed\images\raf_test_test_1491_aligned.jpg,happiness,RAF
data/processed\images\fer_train_sad_Training_66598359.jpg,sadness,FER
data/processed\images\fer_train_neutral_Training_26714114.jpg,neutral,FER
data/processed\images\raf_test_test_1379_aligned.jpg,surprise,RAF
data/processed\images\fer_train_fear_Training_70839925.jpg,fear,FER
data/processed\images\raf_test_test_2122_aligned.jpg,happiness,RAF
data/processed\images\fer_train_neutral_Training_94314499.jpg,neutral,FER
data/processed\images\fer_train_neutral_Training_89014555.jpg,neutral,FER
data/processed\images\raf_train_train_02940_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_01569_aligned.jpg,happiness,RAF
data/processed\images\fer_test_angry_PrivateTest_4129990.jpg,anger,FER
data/processed\images\fer_train_neutral_Training_31484061.jpg,neutral,FER
data/processed\images\raf_test_test_2153_aligned.jpg,happiness,RAF
data/processed\images\fer_test_neutral_PublicTest_44039271.jpg,neutral,FER
data/processed\images\fer_test_neutral_PrivateTest_30720718.jpg,neutral,FER
data/processed\images\ck_314.jpg,sadness,CK+
data/processed\images\fer_train_angry_Training_25632745.jpg,anger,FER
data/processed\images\fer_train_sad_Training_5784949.jpg,sadness,FER
data/processed\images\fer_train_neutral_Training_15086016.jpg,neutral,FER
data/processed\images\raf_test_test_2993_aligned.jpg,neutral,RAF
data/processed\images\raf_train_train_04771_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_04511_aligned.jpg,happiness,RAF
data/processed\images\fer_train_neutral_Training_52970685.jpg,neutral,FER
data/processed\images\fer_train_neutral_Training_1510389.jpg,neutral,FER
data/processed\images\raf_train_train_11999_aligned.jpg,neutral,RAF
data/processed\images\raf_test_test_0053_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_12247_aligned.jpg,neutral,RAF
data/processed\images\raf_train_train_09168_aligned.jpg,fear,RAF
data/processed\images\fer_train_angry_Training_88767185.jpg,anger,FER
data/processed\images\fer_train_happy_Training_36573469.jpg,happiness,FER
data/processed\images\fer_train_happy_Training_53713924.jpg,happiness,FER
data/processed\images\fer_train_angry_Training_98985274.jpg,anger,FER
data/processed\images\fer_train_sad_Training_10643239.jpg,sadness,FER
data/processed\images\raf_train_train_07715_aligned.jpg,surprise,RAF
data/processed\images\fer_train_surprise_Training_86819355.jpg,surprise,FER
data/processed\images\raf_train_train_10536_aligned.jpg,neutral,RAF
data/processed\images\fer_train_happy_Training_74886043.jpg,happiness,FER
data/processed\images\raf_train_train_08600_aligned.jpg,happiness,RAF
data/processed\images\fer_train_angry_Training_13689420.jpg,anger,FER
data/processed\images\fer_test_happy_PrivateTest_43384411.jpg,happiness,FER
data/processed\images\raf_train_train_09005_aligned.jpg,happiness,RAF
data/processed\images\fer_train_angry_Training_59382539.jpg,anger,FER
data/processed\images\fer_train_surprise_Training_75596173.jpg,surprise,FER
data/processed\images\fer_train_happy_Training_38245386.jpg,happiness,FER
data/processed\images\fer_test_angry_PublicTest_48232878.jpg,anger,FER
data/processed\images\raf_test_test_2919_aligned.jpg,neutral,RAF
data/processed\images\fer_train_angry_Training_18529397.jpg,anger,FER
data/processed\images\fer_train_fear_Training_2196654.jpg,fear,FER
data/processed\images\raf_train_train_09333_aligned.jpg,fear,RAF
data/processed\images\fer_train_sad_Training_33259746.jpg,sadness,FER
data/processed\images\fer_train_neutral_Training_1204614.jpg,neutral,FER
data/processed\images\fer_test_happy_PrivateTest_20212302.jpg,happiness,FER
data/processed\images\fer_train_angry_Training_36365391.jpg,anger,FER
data/processed\images\fer_train_sad_Training_73530752.jpg,sadness,FER
data/processed\images\raf_train_train_01724_aligned.jpg,happiness,RAF
data/processed\images\fer_test_sad_PrivateTest_4412719.jpg,sadness,FER
data/processed\images\fer_train_sad_Training_95853425.jpg,sadness,FER
data/processed\images\fer_train_happy_Training_46908272.jpg,happiness,FER
data/processed\images\fer_train_sad_Training_43319160.jpg,sadness,FER
data/processed\images\raf_train_train_08187_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_07110_aligned.jpg,sadness,RAF
data/processed\images\fer_test_disgust_PublicTest_85587942.jpg,disgust,FER
data/processed\images\fer_train_happy_Training_78318067.jpg,happiness,FER
data/processed\images\fer_train_surprise_Training_36522190.jpg,surprise,FER
data/processed\images\fer_train_angry_Training_54670948.jpg,anger,FER
data/processed\images\raf_train_train_05731_aligned.jpg,happiness,RAF
data/processed\images\fer_train_sad_Training_29477306.jpg,sadness,FER
data/processed\images\ck_485.jpg,sadness,CK+
data/processed\images\fer_train_sad_Training_37165980.jpg,sadness,FER
data/processed\images\raf_train_train_03960_aligned.jpg,surprise,RAF
data/processed\images\fer_train_angry_Training_21023543.jpg,anger,FER
data/processed\images\raf_train_train_04817_aligned.jpg,happiness,RAF
data/processed\images\fer_train_angry_Training_81350174.jpg,anger,FER
data/processed\images\raf_train_train_05660_aligned.jpg,happiness,RAF
data/processed\images\fer_train_sad_Training_9978287.jpg,sadness,FER
data/processed\images\raf_train_train_11705_aligned.jpg,neutral,RAF
data/processed\images\fer_test_surprise_PublicTest_96829183.jpg,surprise,FER
data/processed\images\fer_train_fear_Training_45992583.jpg,fear,FER
data/processed\images\fer_train_fear_Training_80180577.jpg,fear,FER
data/processed\images\fer_test_angry_PrivateTest_65810483.jpg,anger,FER
data/processed\images\raf_train_train_05870_aligned.jpg,sadness,RAF
data/processed\images\fer_train_fear_Training_17188504.jpg,fear,FER
data/processed\images\raf_train_train_12208_aligned.jpg,neutral,RAF
data/processed\images\raf_train_train_08107_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_07588_aligned.jpg,surprise,RAF
data/processed\images\raf_train_train_06386_aligned.jpg,sadness,RAF
data/processed\images\fer_train_fear_Training_62258157.jpg,fear,FER
data/processed\images\raf_train_train_11288_aligned.jpg,neutral,RAF
data/processed\images\raf_test_test_2093_aligned.jpg,happiness,RAF
data/processed\images\fer_train_surprise_Training_59766323.jpg,surprise,FER
data/processed\images\fer_train_neutral_Training_25574596.jpg,neutral,FER
data/processed\images\raf_train_train_05855_aligned.jpg,sadness,RAF
data/processed\images\raf_train_train_08710_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_02863_aligned.jpg,surprise,RAF
data/processed\images\fer_train_happy_Training_29689246.jpg,happiness,FER
data/processed\images\fer_test_neutral_PrivateTest_11164800.jpg,neutral,FER
data/processed\images\raf_train_train_10364_aligned.jpg,neutral,RAF
data/processed\images\raf_train_train_10429_aligned.jpg,neutral,RAF
data/processed\images\fer_train_neutral_Training_62435026.jpg,neutral,FER
data/processed\images\raf_train_train_08346_aligned.jpg,happiness,RAF
data/processed\images\fer_train_angry_Training_88769857.jpg,anger,FER
data/processed\images\fer_train_happy_Training_37587759.jpg,happiness,FER
data/processed\images\raf_train_train_09141_aligned.jpg,sadness,RAF
data/processed\images\fer_test_surprise_PublicTest_43690380.jpg,surprise,FER
data/processed\images\fer_train_fear_Training_35965253.jpg,fear,FER
data/processed\images\fer_train_fear_Training_72230521.jpg,fear,FER
data/processed\images\fer_train_sad_Training_25792386.jpg,sadness,FER
data/processed\images\fer_train_happy_Training_23147034.jpg,happiness,FER
data/processed\images\fer_train_happy_Training_43661111.jpg,happiness,FER
data/processed\images\raf_train_train_12256_aligned.jpg,neutral,RAF
data/processed\images\raf_test_test_2812_aligned.jpg,neutral,RAF
data/processed\images\raf_train_train_09227_aligned.jpg,fear,RAF
data/processed\images\ck_665.jpg,surprise,CK+
data/processed\images\raf_train_train_01382_aligned.jpg,happiness,RAF
data/processed\images\raf_test_test_2029_aligned.jpg,happiness,RAF
data/processed\images\fer_train_angry_Training_84548986.jpg,anger,FER
data/processed\images\fer_train_neutral_Training_85513965.jpg,neutral,FER
data/processed\images\fer_test_sad_PublicTest_87240617.jpg,sadness,FER
data/processed\images\raf_train_train_09069_aligned.jpg,happiness,RAF
data/processed\images\fer_train_surprise_Training_10013223.jpg,surprise,FER
data/processed\images\raf_test_test_2135_aligned.jpg,happiness,RAF
data/processed\images\fer_train_fear_Training_17145621.jpg,fear,FER
data/processed\images\raf_train_train_06863_aligned.jpg,happiness,RAF
data/processed\images\raf_train_train_11984_aligned.jpg,neutral,RAF
data/processed\images\fer_train_angry_Training_43697890.jpg,anger,FER
